name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,is_deleted
"Haus and Kinder Newborn Nursing Feeding Pillow, Breastfeeding Pillows with Removable Cover, Infant Support for Baby and Mo...",toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71MwJT9KGML._AC_UL320_.jpg,https://www.amazon.in/Newborn-Breastfeeding-Removable-Vitamin-Sea/dp/B0BCZ4VQB2/ref=sr_1_6170?qid=1679219671&s=baby&sr=1-6170,4.2,106.0,"₹1,049","₹2,599",y
ARDAKI Baby Proofing Edge & Corner Guards Corner Protector Child Safety Edge Guards Pre-Taped Self Adhesive for Furniture ...,toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61GOvpImuzL._AC_UL320_.jpg,https://www.amazon.in/ARDAKI-Proofing-Protector-Pre-Taped-Furniture/dp/B0BQC9LKY8/ref=sr_1_6171?qid=1679219671&s=baby&sr=1-6171,4.3,3.0,₹99,₹999,12
R for Rabbit i Bot Sterilizer with Dryer 2-in-1 Sterilizer Turns Dryer Electric Baby Milk Bottles Water Heater (White),toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/4153i-3S76L._AC_UL320_.jpg,https://www.amazon.in/Rabbit-Sterilizer-Electric-Bottles-Heater/dp/B09NDQ8WT8/ref=sr_1_6172?qid=1679219671&s=baby&sr=1-6172,4.2,208.0,"₹3,397","₹6,795",11
"HRK Blocks Set for Kids, Play Fun and Learning Blocks for Kids Games for Children Block Game Puzzles Set Boys, Children (M...",toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51uVA-5ps2L._AC_UL320_.jpg,https://www.amazon.in/HRK-Learning-Children-Puzzles-Multicolor/dp/B09XXBYWMQ/ref=sr_1_6175?qid=1679219671&s=baby&sr=1-6175,3.4,190.0,₹199,₹799,y
SNOWIE SOFT ® Baby Safety Walking Harness, Child Toddler Anti-Lost Belt Harness Reins with Leash Kids Assistant Strap Ange...,toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41NcRN-G3JL._AC_UL320_.jpg,4,3.9,203,₹599,13
"LOVEY DOVEY Soft Toys Long Soft Lovable hugable Cute Giant Life Size (Pig Set, 4pcs)",toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61WiHCZHc7L._AC_UL320_.jpg,https://www.amazon.in/LOVEY-DOVEY-Lovable-hugable-Giant/dp/B09ZV8LSMC/ref=sr_1_6177?qid=1679219671&s=baby&sr=1-6177,3.8,289.0,₹499,₹899,12
x2o Kids Cotton Pajama Pants with All Over Print and Bright Colors (Multicolor) (Pack of 5),toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71qPRn424tL._AC_UL320_.jpg,https://www.amazon.in/X2O-Cotton-Multicolor-Assorted-Pants_001/dp/B08FMW75YY/ref=sr_1_6178?qid=1679219671&s=baby&sr=1-6178,4.1,1760.0,₹475,"₹2,999",y
ARVESA Monthly Birthday Milestone Special Unisex Baby Romper Onesies Dress Half Sleeve Envelope Neck,toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/712OVAk4SsL._AC_UL320_.jpg,https://www.amazon.in/Arvesa-Monthly-Birthday-Envelope-R-292-S-WHITE/dp/B09N6XYNMN/ref=sr_1_6179?qid=1679219671&s=baby&sr=1-6179,4,26.0,₹349,₹599,y
"Mommypure Dewy Love Natural Baby Face Cream With Cocoa Butter For Deep Moisturisation | Clean, Natural & Nourishing Protec...",toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71O0hlzc1GS._AC_UL320_.jpg,https://www.amazon.in/MommyPure-Certified-Nourishing-Protection-Dermatologically/dp/B08CD29DGH/ref=sr_1_6180?qid=1679219671&s=baby&sr=1-6180,5,260.0,₹349,₹449,y
NUEVOSKIDDOS Kids Girls Cotton Floral Printed Sun Hat | Bucket Style Hat | Round Hat | Summer Sun Hat | Beach Wear Garden ...,toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81XmcdGoVCL._AC_UL320_.jpg,https://www.amazon.in/NUEVOSKIDDOS-Printed-Foldable-Outdoor-Protection/dp/B0B1DJ1WYS/ref=sr_1_6181?qid=1679219671&s=baby&sr=1-6181,4.5,11.0,₹296,"₹1,499",14
Jikonet Women's Maternity Kurti for Feeding Zippers (VJK),toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Jwe6l9FEL._AC_UL320_.jpg,https://www.amazon.in/Jikonet-Maternity-Feeding-Anarkali-Zippers/dp/B0BVLT2GJM/ref=sr_1_6182?qid=1679219671&s=baby&sr=1-6182,3.6,3.0,₹499,₹999,13
Lifezen Inostretch Stretch Mark Cream To Reduce Stretch Marks & Scars Paraben Free & Dermatologist Approved (60-Gm) Pack Of 1,toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41dqIc4wRmL._AC_UL320_.jpg,https://www.amazon.in/Lifezen-Inostretch-Stretch-Dermatologist-Approved/dp/B0BH8HKVSS/ref=sr_1_6184?qid=1679219671&s=baby&sr=1-6184,4.1,36.0,₹798,₹890,FALSE
Jimmy Jammy Baby Boy & Girl Dress Soft Hosiery Cotton Blend T-shirt and Shorts Pack 4 T-shirt + 4 Shorts Multi colored,toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41ncNXx17rS._AC_UL320_.jpg,https://www.amazon.in/Jimmy-Jammy-Hosiery-T-shirt-colored/dp/B096WCY314/ref=sr_1_6185?qid=1679219671&s=baby&sr=1-6185,3.9,454.0,₹429,"₹1,299",TRUE
Fresfoot Organic Cotton Socks For New Born Baby 0-18 Months - Multicolour,toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71D6I2QcD7L._AC_UL320_.jpg,https://www.amazon.in/Freshfoot-Socks-Born-Baby-Months/dp/B08KTT22Y6/ref=sr_1_6186?qid=1679219671&s=baby&sr=1-6186,3.9,356.0,₹298,"₹1,699",FALSE
"Mamaearth Hot Towel Anti Hair Fall Care Range, for Hair Fall Control, (Hair Mask 200ml + Shampoo 250ml + Conditioner 250ml)",toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61B-yqW1nDL._AC_UL320_.jpg,https://www.amazon.in/Mamaearth-Ultimate-Control-Shampoo-Conditioner/dp/B0821DPHF1/ref=sr_1_6188?qid=1679219671&s=baby&sr=1-6188,3.9,792.0,"₹1,140","₹1,297",FALSE
"TIDY SLEEP Diaper Changing Mat/Sleeping mats/Water Proof Bed Protector with Foam for New Born Baby, 3 Sheets (65cm x 45 c...",toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81pYODIM8SL._AC_UL320_.jpg,https://www.amazon.in/TIDY-SLEEP-Changing-Sleeping-Protector/dp/B09S9N46Y1/ref=sr_1_6189?qid=1679219671&s=baby&sr=1-6189,3.7,80.0,₹699,₹749,TRUE
"BuddsBuddy Polypropylene Sipper Cup - Green, 150ml",toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/510dTvuuYzL._AC_UL320_.jpg,https://www.amazon.in/BuddsBuddy-Polypropylene-Sipper-Cup-Green/dp/B08W1SSP88/ref=sr_1_6190?qid=1679219671&s=baby&sr=1-6190,3.7,42.0,₹187,₹249,FALSE
1st Step Matte Collection BPA Free Polypropylene Hard Spout Sipper with Twin Handles for Easy Grip - Pink,toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61FWYNWi-SL._AC_UL320_.jpg,https://www.amazon.in/Matte-Collection-Polypropylene-Sipper-Handles/dp/B09BJTKLQF/ref=sr_1_6191?qid=1679219671&s=baby&sr=1-6191,4.3,32.0,₹242,₹269,11
Cotton Diaper Inserts Reusable (Pack of 6) Baby Washable Cloth Diaper Nappies Wet-Free Inserts for Babies Diaper having 5 ...,toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91nPTlgEG-L._AC_UL320_.jpg,https://www.amazon.in/RB-POINT-Diaper-Reusable-Washable/dp/B0BC1MRKQ4/ref=sr_1_6192?qid=1679219671&s=baby&sr=1-6192,3.7,9.0,₹249,₹479,10
THE LITTLE LOOKERS Soft Plush Stretchable Baby Feeding Bottle Cover with Easy to Hold Strap | Cute Animated Overall Print ...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81NZ4VyiSvL._AC_UL320_.jpg,https://www.amazon.in/LITTLE-LOOKERS%C2%AE-Stretchable-Feeding-Suitable/dp/B084CSQVP8/ref=sr_1_6337?qid=1679219674&s=baby&sr=1-6337,4.4,196.0,₹242,₹449,y
3S Star 2 Pair Baby Knee pad Kids Safety Crawling Elbow Cushion Infant Toddlers Baby Leg Warmer Knee Support Protector Bab...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/418sC9lMUjL._AC_UL320_.jpg,https://www.amazon.in/Crawling-Cushion-Toddlers-Support-Protector/dp/B08KGJRRSW/ref=sr_1_6338_mod_primary_new?qid=1679219674&s=baby&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6338,4,35.0,₹120,₹999,y
"R for Rabbit Caramello Baby Kid Diaper Bag for Mother, Waterproof, Large Capacity Maternity Backpack for Travel (Black)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/718QPkpZdtL._AC_UL320_.jpg,https://www.amazon.in/Rabbit-Caramello-Diaper-Waterproof-Maternity/dp/B08J7R1VLY/ref=sr_1_6339?qid=1679219674&s=baby&sr=1-6339,3.6,720.0,"₹1,899","₹2,799",y
AJ DEZINES Kids Ethnic Wear Kurta Pyjama Waistcoat Set for Boys,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/8117QsRutiL._AC_UL320_.jpg,https://www.amazon.in/AJ-Dezines-Pyjama-Waistcoat-636_BLUE_2/dp/B01B6BA100/ref=sr_1_6340?qid=1679219674&s=baby&sr=1-6340,3.8,1708.0,₹849,"₹2,999",12
Aashiya Trades Unisex Cotton Turban Kont Bow Cap (Pack Of 1) (j01_Pink_0 Months-3 Months),toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71eUAGhcMkL._AC_UL320_.jpg,https://www.amazon.in/Aashiya-Cotton-Cloth-Turban-Infant/dp/B091RG1S34/ref=sr_1_6341?qid=1679219674&s=baby&sr=1-6341,4.3,268.0,₹190,₹599,11
Silver Shine Mosquito Net Single Bed Foldable 2.4 mm Strong PVC Coated Steel Mosquito Protection (White Blue),toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71Jjl+R-NbL._AC_UL320_.jpg,https://www.amazon.in/Silver-Mosquito-Single-Foldable-Protection/dp/B0B2PCV3MZ/ref=sr_1_6342?qid=1679219674&s=baby&sr=1-6342,Get,65.0,₹599,"₹1,599",y
"Dr. Brown's Preemie Flow Silicone Options Narrow Neck Nipple C (Pack of 2, White)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/619oQ+ByBCS._AC_UL320_.jpg,https://www.amazon.in/Browns-Preemie-Silicone-Options-Narrow-Neck/dp/B071HT38FD/ref=sr_1_6343?qid=1679219674&s=baby&sr=1-6343,3.9,106.0,₹474,₹549,y
ZAVEZA - Home Kart Unicorn Velvet Cartoon Printed Pillow for Baby Pack of 2 ( Size -12 x 18 Inches ),toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71LP634wwtL._AC_UL320_.jpg,https://www.amazon.in/Unicorn-Velvet-Cartoon-Printed-Pillow/dp/B09WNJHFLK/ref=sr_1_6345?qid=1679219674&s=baby&sr=1-6345,4,38.0,₹339,₹799,13
Hopscotch Boys Cotton and Polyester Suspender Style Bow Applique Romper in Gray Color,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61Qvf5nAEuL._AC_UL320_.jpg,https://www.amazon.in/Si-Noir-Hopscotch-Suspender-Applique/dp/B07MLDXY38/ref=sr_1_6346?qid=1679219674&s=baby&sr=1-6346,3.8,248.0,"₹1,089","₹1,199",12
Tickles Blue Shark Soft Toy Stuffed Soft Plush Toy For Kids 38 Cm,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/712RZX45hDL._AC_UL320_.jpg,https://www.amazon.in/Tickles-Blue-Shark-Stuffed-Plush/dp/B071HRPSRX/ref=sr_1_6347?qid=1679219674&s=baby&sr=1-6347,4.5,305.0,₹549,₹873,y
Shivranjani Sarees Nylon Mosquito Net Double Bed Nets For Size King Foldable Child Mosquitoes With Adults Maskito Of 6 Sav...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71kKwfp+9gL._AC_UL320_.jpg,https://www.amazon.in/SHIVRANJANI-SAREES-Mosquitoes-Mosquito-Net-Machhardani/dp/B0925QZZQY/ref=sr_1_6348?qid=1679219674&s=baby&sr=1-6348,3.4,198.0,₹699,"₹2,499",y
Dr. Brown's Milk Powder Dispenser (Blue)(Pack of 1),toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61DHQU2ThTL._AC_UL320_.jpg,https://www.amazon.in/Dr-Browns-Milk-Powder-Dispenser/dp/B013RCJEDQ/ref=sr_1_6349_mod_primary_new?qid=1679219674&s=baby&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6349,4.2,620.0,₹474,₹499,y
"IS IndoSurgicals Head Circumference Measuring Tape, PVC, Reusable (Pack of 10 Pcs.)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/5100bf7JIoL._AC_UL320_.jpg,https://www.amazon.in/IndoSurgicalsTM-Head-Circumference-Measuring-Reusable/dp/B07J1WY9WD/ref=sr_1_6351?qid=1679219674&s=baby&sr=1-6351,4.2,95.0,₹379,₹699,13
Mee Mee Caring Baby Wet Wipes with Aloe Vera (72 pcs) (Pack of 12),toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71xcTyoENWL._AC_UL320_.jpg,https://www.amazon.in/Mee-Caring-Baby-Wipes-Aloe/dp/B07DM51N56/ref=sr_1_6353_mod_primary_new?qid=1679219674&s=baby&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6353,3.9,83.0,₹846,"₹1,188",y
"Safe-O-Kid- Pure Metal Baby Safety Gate (75-85 cm) +4 Electric Socket Covers +4 Sharp Corner Guards, Adjustable, 2 Way Aut...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/41uoGB9h78L._AC_UL320_.jpg,https://www.amazon.in/Electric-Adjustable-Barrier-Hallways-Fence-Grey/dp/B0BQBPSQBN/ref=sr_1_6354?qid=1679219674&s=baby&sr=1-6354,4.2,1.0,"₹2,174","₹5,198",y
MESH Planet Mosquito Net for Window with Fiber Glass Mesh 5/4feet(150/120cm) 60/48Inches 1 Year Guarantee Without Stitched...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61wJD5XA5aL._AC_UL320_.jpg,https://www.amazon.in/Mosquito-48Inches-Guarantee-Without-Stitched/dp/B0834CPMPH/ref=sr_1_6355?qid=1679219674&s=baby&sr=1-6355,4.4,2865.0,₹299,₹399,15
"Safe-O-Kid- Extra Safe, Oral hygiene, Transparent Silicone Finger Brush Tongue Cleaner for Baby Teething/ Gums with Attrac...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51KnlX3y6-L._AC_UL320_.jpg,https://www.amazon.in/Safe-Transparent-Silicone-Teething-Attractive/dp/B07M6ZFG8M/ref=sr_1_6356?qid=1679219674&s=baby&sr=1-6356,4.4,875.0,₹124,₹299,14
"Pidilite Fevicreate Educational Game, Toddler's Craft Kit for Early Development, 7 Fun Learning Activities for Toddlers & ...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71Jb6uWtOFL._AC_UL320_.jpg,https://www.amazon.in/Pidilite-Fevicreate-Toddler-Craft-Box/dp/B08539BHGR/ref=sr_1_6358?qid=1679219674&s=baby&sr=1-6358,4,225.0,₹290,₹299,FALSE
Kuber Industries Kids Bath Towel|Soft Cotton & Sides Stitched Baby Towel|Microfibered Super Absorbent Princess Pattern Tow...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71wiXhw3MQL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Stitched-Microfibered-Absorbent/dp/B0BHTGVGVL/ref=sr_1_6359?qid=1679219674&s=baby&sr=1-6359,4.5,5.0,₹196,₹499,TRUE
J.B.COLLECTION Baby Girl's Pom Pom Frock,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/31lwptMp3SL._AC_UL320_.jpg,https://www.amazon.in/J-B-COLLECTION-Girls-Frock-Months-Green/dp/B0B7NVFCMY/ref=sr_1_6360?qid=1679219674&s=baby&sr=1-6360,4.2,129.0,₹399,₹949,FALSE
"Medela Manual Harmony Single Hand Breast Pump with Flex Shields for Comfort & Expressing More Milk, 6 Count",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81s6a-7w6DL._AC_UL320_.jpg,https://www.amazon.in/Medela-Harmony-Shields-Comfort-Expressing/dp/B08H9QJVNZ/ref=sr_1_6625?qid=1679219679&s=baby&sr=1-6625,3.9,10622.0,"₹1,999","₹2,499",TRUE
"BabyChakra 99% Bamboo Water Soft Baby Wipes with Lid, Alcohol-Free 100% Natural Ingredients Dermatologically Tested, Made ...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61I61SP92NL._AC_UL320_.jpg,https://www.amazon.in/BabyChakra-Alcohol-Free-Natural-Ingredients-Dermatologically/dp/B0B97W5GMR/ref=sr_1_6626?qid=1679219679&s=baby&sr=1-6626,4.1,74.0,₹294,₹498,FALSE
Babyhug Super dry diaper pants (M),toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71oWHVykgHL._AC_UL320_.jpg,https://www.amazon.in/Babyhug-Super-dry-diaper-pants/dp/B0B8P3KQPR/ref=sr_1_6628?qid=1679219679&s=baby&sr=1-6628,4.6,8.0,₹378,₹399,FALSE
Aveeno Baby Calming Comfort Bath Lavender & Vanilla 18 Ounce,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71UAP0YpNcL._AC_UL320_.jpg,https://www.amazon.in/Aveeno-Calming-Comfort-Lavender-Vanilla/dp/B0030U7DW0/ref=sr_1_6629?qid=1679219679&s=baby&sr=1-6629,4.2,8535.0,"₹1,399","₹2,499",12
Merries Pants - Exceptional Breathability Baby's Extra Extra Large Size Diapers (26 Count),toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51Ggx-UdR2L._AC_UL320_.jpg,https://www.amazon.in/Merries-Pants-Exceptional-Breathability-Diapers/dp/B08CTDD913/ref=sr_1_6630?qid=1679219679&s=baby&sr=1-6630,4.3,42.0,"₹1,343","₹1,399",FALSE
"Adore Bottle Nipple and Straw Cleaning Kit, Multi Color Feeding Bottle Cleaner Brush (Cleaning Brush Kit) (Aventus)",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51CHLmTIitL._AC_UL320_.jpg,https://www.amazon.in/Adore-Aventus-Bottle-Brush-Multi/dp/B085WYSNT4/ref=sr_1_6631?qid=1679219679&s=baby&sr=1-6631,3.8,49.0,₹255,₹349,TRUE
"Baby Basket Mothercare All We Know Baby Oil, 300 ml",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61XBJ9PyoTL._AC_UL320_.jpg,https://www.amazon.in/Baby-basket-Mothercare-All-Know/dp/B07D69DDLH/ref=sr_1_6632?qid=1679219679&s=baby&sr=1-6632,4.2,30.0,₹279,₹399,FALSE
"KidDough Baby Proofing Door Stopper Finger Pinch Guard | Accidental Door Lock and Slamming Door Protection for Child, Babi...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51v7rF7hmYL._AC_UL320_.jpg,https://www.amazon.in/KidDough-Proofing-Accidental-Slamming-Protection/dp/B07QPJ94RR/ref=sr_1_6633?qid=1679219679&s=baby&sr=1-6633,4.5,296.0,₹349,₹450,TRUE
"Jikonet Women's Cotton, Rayon Maternity Gown Feeding Kurti",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81MlmyXqsgL._AC_UL320_.jpg,https://www.amazon.in/Jikonet-Womens-Cotton-Maternity-Feeding/dp/B0BW5JKJGC/ref=sr_1_6635?qid=1679219679&s=baby&sr=1-6635,5,2.0,₹499,₹999,TRUE
"TechHark ® Folding Activity Throw Fun Activity Ball for Kids, Multicolour.",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/612dMWwpuRL._AC_UL320_.jpg,https://www.amazon.in/TechHark%C2%AE-Folding-Activity-Throw-Multicolour/dp/B08X3J39L5/ref=sr_1_6636?qid=1679219679&s=baby&sr=1-6636,4,45.0,₹179,₹499,FALSE
"BabyChakra 100% Natural Foaming Handwash for Infants & Kids, 99.9% Germ Protection & Baby-Safe Certified, Goodness of Tuls...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61oNXEWtaCL._AC_UL320_.jpg,https://www.amazon.in/BabyChakra-Handwash-Protection-Baby-Safe-Certified/dp/B0B97RYPV6/ref=sr_1_6637?qid=1679219679&s=baby&sr=1-6637,4,3.0,₹270,₹410,11
Mylo Essentials Pre & Post Maternity/Nursing Maxi Dress with Both Sides Zipper for Easy Feeding,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61uSHQihiyL._AC_UL320_.jpg,https://www.amazon.in/Mylo-Essentials-Knee-Length-Maternity-1967_Geometric/dp/B09W1M56QT/ref=sr_1_6639?qid=1679219679&s=baby&sr=1-6639,4.1,66.0,"₹1,269","₹1,449",y
NammaBaby Baby Girls' A-Line Mini Frock Dress,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71f2QXOpF0S._AC_UL320_.jpg,https://www.amazon.in/NammaBaby-Premium-Sleeves-Dungaree-Pocket/dp/B0863HL4NK/ref=sr_1_6641?qid=1679219679&s=baby&sr=1-6641,4.2,1186.0,₹399,₹999,y
Medela Calma Breast Milk Feeding Nipple,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/71VQQjZccuL._AC_UL320_.jpg,https://www.amazon.in/Medela-Breastmilk-Feeding-Nipple-68020/dp/B006T89X9Q/ref=sr_1_6642?qid=1679219679&s=baby&sr=1-6642,4,2241.0,"₹1,450","₹1,699",12
"LuvLap Memory Foam Baby Head Shaping Pillow, Baby Pillow for Preventing Flat Head Syndrome, 25 cm X 21 cm X 4.2 cm, 0m+, B...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/91xjLIsEDJL._AC_UL320_.jpg,https://www.amazon.in/LuvLap-Shaping-Preventing-Syndrome-Yellow/dp/B09XXRW2ZZ/ref=sr_1_6643?qid=1679219679&s=baby&sr=1-6643,4.3,81.0,₹519,₹649,11
Jay Gopal Fashion Use and Throw Disposable Panties Healthy Maternity Pregnancy Printed Panties for Girl's (White) (Pack of...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/41mP+9rsHHL._AC_UL320_.jpg,https://www.amazon.in/Jay-Gopal-Fashion-Disposable-Maternity/dp/B0BPSW669G/ref=sr_1_6644?qid=1679219679&s=baby&sr=1-6644,4.3,2.0,₹209,₹299,y
Baby Collection Baby Boy's & Girl's Cotton Front Open Vest Jhabla Perfect for Summer Wear Kids T-Shirt Baby Sando Innerwea...,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/712boixaf+L._AC_UL320_.jpg,https://www.amazon.in/Baby-Collection-Perfect-Innerwear-Multicolor/dp/B09PV2LWHC/ref=sr_1_6646?qid=1679219679&s=baby&sr=1-6646,3.7,28.0,₹499,₹899,y
AV2 Women's Cotton Floral Maxi Maternity/Feeding Nighty,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81+dQMwva2L._AC_UL320_.jpg,https://www.amazon.in/AV2-Printed-Feeding-Nursing-Maternity/dp/B07BNP3FL2/ref=sr_1_6647?qid=1679219679&s=baby&sr=1-6647,4.6,645.0,₹483,"₹1,399",13
Huggies Little Swimmers Diapers - Large - 10 ct,toys & baby products,Baby Products,https://m.media-amazon.com/images/I/91122rzvdqL._AC_UL320_.jpg,https://www.amazon.in/Huggies-Little-Swimmers-Large-10/dp/B00XJKBC3W/ref=sr_1_6649?qid=1679219680&s=baby&sr=1-6649,4.1,334.0,₹985,"₹1,999",y
"INFANTSO Non-Toxic Food-Grade Silicone Baby Teether, BPA-Free for Pain-Relief Easy Teething, for 2+ Months Babies (Waterme...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/51cGQvG0UeL._AC_UL320_.jpg,https://www.amazon.in/Non-Toxic-Food-Grade-Pain-Relief-Watermelon-Strawberry/dp/B08HVLCCG8/ref=sr_1_6650?qid=1679219680&s=baby&sr=1-6650,3.7,2315.0,₹333,₹558,y
"Deoxys Baby Play Mat -Extra Large 77""x70""- Anti-Slip & Waterproof - Foldable Play Mat for Baby (0-3+), Double Sided, 2 Des...",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/81MZs+zBV8L._AC_UL320_.jpg,https://www.amazon.in/Deoxys-Extra-Large-Anti-Slip-Waterproof/dp/B0B7HTWX1T/ref=sr_1_6651?qid=1679219680&s=baby&sr=1-6651,3.9,22.0,"₹1,489","₹3,499",y
